Condition,Dose,mean,std
D28-De,0.0,-0.987603754892712,0.24251332110380644
D28-De,3.0,-1.7078945355989812,0.4870098974922835
D28-De,6.0,-2.085906721833386,0.3713765626926044
D28-De,9.0,-2.7682089768006106,0.2537312754568354
D28-De,12.0,,
D28-De,15.0,-4.207514813481017,0.30847259872764016
D28-De,18.0,-4.839245350248283,0.6208937826405063
D28-De,21.0,,0.5274780180728059
