Condition,Dose,mean,std
D28-De,0.0,-0.23243031217836618,0.2094767765316301
D28-De,1.0,-0.9693080398728734,0.2549025992489346
D28-De,2.0,-2.0740594851588483,0.12111516957163791
D28-De,3.0,-3.194989732095033,0.06345444724007394
D28-De,4.0,-4.721362409994247,0.4025295769838118
D28-De,5.0,-5.45727500164654,0.29054356857988867
D28-De,6.0,-6.159341697905969,0.5815600725140332
D28-De,7.0,,0.3697311065260401
D28-De,8.0,,
