Condition,Dose,mean,std
De,0.0,0.1592743426847444,0.05896912941347143
De,0.5,-0.07570941841511758,0.200002754915413
De,1.0,-0.3880055331008654,0.21692988783232534
De,1.5,-0.8371487910552864,0.3648651479062302
De,2.0,-0.9942090637250924,0.22488726823443161
De,2.5,-1.465876244957552,0.39490892117935295
De,3.0,-1.9876637888872768,0.22615458686296852
De,4.0,-2.9944994076972486,0.4039530536836146
De,5.0,-4.421490481044144,0.3034629939778213
