Condition,Dose,mean,std
De,0.0,0.08683709637117137,0.17327441932753257
De,0.5,-0.25045191949912227,0.22240953667885124
De,1.0,-0.7680085203477969,0.48922573105373174
De,1.5,-0.7832357350796244,0.4104376162550457
De,2.0,-1.701996912995094,0.47604143706813973
De,2.5,-2.0058409837063493,0.4981689173704425
De,3.0,-3.0684762777654955,0.3905263676047905
De,4.0,-4.0427913885983005,0.20092968242702522
De,5.0,-4.8340529244782084,0.5175599260959403
