Condition,Dose,mean,std
De,0.0,-0.0009010310672063031,0.03234234732134502
De,3.0,-0.30115564940399714,0.13158928294509661
De,6.0,-0.9970718045021105,0.28430433624668694
De,9.0,-1.2028308613204266,0.1483507191110143
De,12.0,-1.9624744114272392,0.6555505279344076
De,15.0,-2.8165763599231877,0.13988403597125865
De,18.0,-3.8915514825539406,0.8335701188912783
De,21.0,,
De,24.0,,
