Condition,Dose,mean,std
De,0.0,-0.7562190078955848,0.141981753473071
De,3.0,-1.27866745005178,0.18976862112064521
De,6.0,-1.8909136004044538,0.18186823559963772
De,9.0,-1.9959618023619372,0.364615580690748
De,12.0,-2.389535348730694,0.3706254053872305
De,15.0,-2.7992584597968,0.28265909612029505
De,18.0,-3.0373200403215166,0.2602704267771594
De,21.0,-4.142133286671407,0.19446858704789105
De,24.0,-5.167051327856397,0.23633990605464508
