Condition,Dose,mean,std
D28-De,0.0,-0.029588676078072397,0.18847642324298278
D28-De,1.0,-0.7884676291700083,0.3228344226204682
D28-De,2.0,-1.8712178490585547,0.027771875534024215
D28-De,3.0,-2.9921480959947395,0.12478587700336405
D28-De,4.0,-4.53172150913241,0.3352821338666553
D28-De,5.0,-5.276434590943675,0.21464966315053227
D28-De,6.0,-5.9785012872031045,0.507685434798891
D28-De,7.0,,0.3697311065260401
D28-De,8.0,,
